sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split,mapped_transcript_number
spk04_100,spk04,100,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_100.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_100.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_100.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_100.txt,Odsutno je klimao glavom i smešio se.,5.226326530612245,312,60,natural,train,
spk04_101,spk04,101,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_101.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_101.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_101.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_101.txt,Poslovna nerviranja i stresovi loše utiču na zdravlje.,6.100997732426304,363,60,natural,train,
spk04_102,spk04,102,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_102.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_102.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_102.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_102.txt,Treba naći Vladana i Mariju pre kraja škole.,5.734240362811791,342,60,natural,train,
spk04_103,spk04,103,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_103.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_103.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_103.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_103.txt,On je i u najboljim prilikama radio retko.,4.92766439909297,294,60,natural,train,
spk04_104,spk04,104,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_104.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_104.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_104.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_104.txt,Pozitivno je i to što smo probili led.,4.436984126984127,265,60,natural,train,
spk04_105,spk04,105,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_105.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_105.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_105.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_105.txt,Po našem mišljenju to ne spada ovde.,4.5436507936507935,271,60,natural,train,
spk04_106,spk04,106,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_106.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_106.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_106.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_106.txt,Kompanija je spremna za bolja vremena.,5.226326530612245,311,60,natural,train,
spk04_107,spk04,107,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_107.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_107.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_107.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_107.txt,"Naravno, ispoštovao sam njihovu odluku.",5.162312925170068,307,60,natural,train,
spk04_108,spk04,108,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_108.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_108.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_108.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_108.txt,Predsednik republike bira se naizmenično iz dve republike.,6.655646258503402,399,60,natural,train,
spk04_109,spk04,109,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_109.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_109.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_109.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_109.txt,Veće građana treba da ostvari načelo o ravnopravnosti građana federacije.,8.084988662131519,483,60,natural,train,
spk04_110,spk04,110,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_110.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_110.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_110.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_110.txt,Sagnuo se i podigao pištolj sa zemlje.,4.5436507936507935,271,60,natural,train,
spk04_111,spk04,111,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_111.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_111.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_111.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_111.txt,Pretpostavljam da vredi da i drugi čitaju ovo isto što si meni poslao?,7.1676643990929705,426,60,natural,train,
spk04_112,spk04,112,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_112.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_112.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_112.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_112.txt,Izbegao je cenzuru pod staljinističkom vlašću.,5.140997732426304,308,60,natural,train,
spk04_113,spk04,113,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_113.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_113.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_113.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_113.txt,Autoput je prilika da se vaš novi auto razmahne.,5.183650793650794,310,60,natural,train,
spk04_114,spk04,114,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_114.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_114.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_114.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_114.txt,"Dođite, hoću nešto da vam pokažem.",4.202312925170068,250,60,natural,train,
spk04_115,spk04,115,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_115.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_115.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_115.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_115.txt,Ostaje nam da koristimo iskustva drugih država i stručnu literaturu.,6.762312925170068,403,60,natural,val,
spk04_116,spk04,116,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_116.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_116.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_116.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_116.txt,Ovo pripada svim ljudima dobre volje.,4.564988662131519,272,60,natural,train,
spk04_117,spk04,117,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_117.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_117.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_117.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_117.txt,"Svako ko je to doživeo, o tome ne govori.",4.756984126984127,283,60,natural,train,
spk04_118,spk04,118,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_118.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_118.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_118.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_118.txt,Sećao se dugih popodneva koja je provodio s ostalim dečacima.,6.655646258503402,398,60,natural,train,
spk04_119,spk04,119,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_119.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_119.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_119.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_119.txt,Žarko je gledao za njim ne znajući šta da kaže.,4.884988662131519,292,60,natural,train,
spk04_120,spk04,120,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_120.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_120.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_120.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_120.txt,Kao na tacni nameću Vam se odgovori na neka pitanja i rešenje problema.,7.466326530612245,445,60,natural,train,
spk04_121,spk04,121,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_121.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_121.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_121.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_121.txt,Imperator ima dovoljno svojih problema.,4.6289795918367345,276,60,natural,train,
spk04_122,spk04,122,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_122.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_122.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_122.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_122.txt,Ipak smo u plusu iako smo mislili da ćemo biti na gubitku.,5.588979591836734,334,60,natural,train,
spk04_123,spk04,123,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_123.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_123.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_123.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_123.txt,Teri je sedeo u učtivo uspravnom položaju.,5.268979591836735,313,60,natural,train,
spk04_124,spk04,124,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_124.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk04_blendshapes\renamed_spk04\spk04_124.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk04_124.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk04_124.txt,Peto opštinsko javno tužilaštvo oglasilo se nenadležnim.,6.634331065759637,398,60,natural,val,
